Case ID,Activity,Timestamp,Group,Lifecycle
53,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2014-10-09T08:18:29Z/2014-10-09T09:18:29Z/2014-10-10T08:18:29Z/2014-10-11T08:18:29Z/2014-10-12T14:00:00Z/2014-10-13T09:00:00Z/2014-10-14T10:00:00Z/2014-10-15T11:00:00Z/2014-10-16T12:00:00Z/2014-10-17T13:00:00Z/2014-10-18T14:00:00Z/2014-10-19T15:00:00Z/2014-10-20T16:00:00Z/2014-10-21T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
54,Activity 1/Activity 2/Activity 16,2014-11-22T08:00:00Z/2014-11-22T08:05:00Z/2014-11-22T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
55,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2014-12-03T08:00:00Z/2014-12-04T08:00:00Z/2014-12-05T08:00:00Z/2014-12-06T08:00:00Z/2014-12-07T08:00:00Z/2014-12-08T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
56,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2015-01-12T09:00:00Z/2015-01-13T10:00:00Z/2015-01-14T11:00:00Z/2015-01-15T12:00:00Z/2015-01-16T13:00:00Z/2015-01-17T14:00:00Z/2015-01-18T15:00:00Z/2015-01-19T16:00:00Z/2015-01-20T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
57,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2015-02-09T08:18:29Z/2015-02-09T09:18:29Z/2015-02-10T08:18:29Z/2015-02-11T08:18:29Z/2015-02-12T14:00:00Z/2015-02-13T09:00:00Z/2015-02-14T10:00:00Z/2015-02-15T11:00:00Z/2015-02-16T12:00:00Z/2015-02-17T13:00:00Z/2015-02-18T14:00:00Z/2015-02-19T15:00:00Z/2015-02-20T16:00:00Z/2015-02-21T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
58,Activity 1/Activity 2/Activity 16,2015-03-22T08:00:00Z/2015-03-22T08:05:00Z/2015-03-22T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
59,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2015-04-03T08:00:00Z/2015-04-04T08:00:00Z/2015-04-05T08:00:00Z/2015-04-06T08:00:00Z/2015-04-07T08:00:00Z/2015-04-08T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
60,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2015-05-12T09:00:00Z/2015-05-13T10:00:00Z/2015-05-14T11:00:00Z/2015-05-15T12:00:00Z/2015-05-16T13:00:00Z/2015-05-17T14:00:00Z/2015-05-18T15:00:00Z/2015-05-19T16:00:00Z/2015-05-20T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
61,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2013-11-23T08:18:29Z/2013-11-23T09:18:29Z/2013-11-24T08:18:29Z/2013-11-25T08:18:29Z/2013-11-26T14:00:00Z/2013-11-27T09:00:00Z/2013-11-28T10:00:00Z/2013-11-29T11:00:00Z/2013-11-30T12:00:00Z/2013-12-01T13:00:00Z/2013-12-02T14:00:00Z/2013-12-03T15:00:00Z/2013-12-04T16:00:00Z/2013-12-05T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
62,Activity 1/Activity 2/Activity 16,2013-12-22T08:00:00Z/2013-12-22T08:05:00Z/2013-12-22T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
63,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2014-01-03T08:00:00Z/2014-01-04T08:00:00Z/2014-01-05T08:00:00Z/2014-01-06T08:00:00Z/2014-01-07T08:00:00Z/2014-01-08T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
64,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2014-02-12T09:00:00Z/2014-02-13T10:00:00Z/2014-02-14T11:00:00Z/2014-02-15T12:00:00Z/2014-02-16T13:00:00Z/2014-02-17T14:00:00Z/2014-02-18T15:00:00Z/2014-02-19T16:00:00Z/2014-02-20T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
65,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2014-03-09T08:18:29Z/2014-03-09T09:18:29Z/2014-03-10T08:18:29Z/2014-03-11T08:18:29Z/2014-03-12T14:00:00Z/2014-03-13T09:00:00Z/2014-03-14T10:00:00Z/2014-03-15T11:00:00Z/2014-03-16T12:00:00Z/2014-03-17T13:00:00Z/2014-03-18T14:00:00Z/2014-03-19T15:00:00Z/2014-03-20T16:00:00Z/2014-03-21T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
66,Activity 1/Activity 2/Activity 16,2014-04-22T08:00:00Z/2014-04-22T08:05:00Z/2014-04-22T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
67,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2014-05-03T08:00:00Z/2014-05-04T08:00:00Z/2014-05-05T08:00:00Z/2014-05-06T08:00:00Z/2014-05-07T08:00:00Z/2014-05-08T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
68,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2014-06-12T09:00:00Z/2014-06-13T10:00:00Z/2014-06-14T11:00:00Z/2014-06-15T12:00:00Z/2014-06-16T13:00:00Z/2014-06-17T14:00:00Z/2014-06-18T15:00:00Z/2014-06-19T16:00:00Z/2014-06-20T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
69,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2014-07-09T08:18:29Z/2014-07-09T09:18:29Z/2014-07-10T08:18:29Z/2014-07-11T08:18:29Z/2014-07-12T14:00:00Z/2014-07-13T09:00:00Z/2014-07-14T10:00:00Z/2014-07-15T11:00:00Z/2014-07-16T12:00:00Z/2014-07-17T13:00:00Z/2014-07-18T14:00:00Z/2014-07-19T15:00:00Z/2014-07-20T16:00:00Z/2014-07-21T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
70,Activity 1/Activity 2/Activity 16,2014-08-22T08:00:00Z/2014-08-22T08:05:00Z/2014-08-22T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
71,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2014-09-03T08:00:00Z/2014-09-04T08:00:00Z/2014-09-05T08:00:00Z/2014-09-06T08:00:00Z/2014-09-07T08:00:00Z/2014-09-08T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
72,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2014-10-12T09:00:00Z/2014-10-13T10:00:00Z/2014-10-14T11:00:00Z/2014-10-15T12:00:00Z/2014-10-16T13:00:00Z/2014-10-17T14:00:00Z/2014-10-18T15:00:00Z/2014-10-19T16:00:00Z/2014-10-20T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
73,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2014-11-09T08:18:29Z/2014-11-09T09:18:29Z/2014-11-10T08:18:29Z/2014-11-11T08:18:29Z/2014-11-12T14:00:00Z/2014-11-13T09:00:00Z/2014-11-14T10:00:00Z/2014-11-15T11:00:00Z/2014-11-16T12:00:00Z/2014-11-17T13:00:00Z/2014-11-18T14:00:00Z/2014-11-19T15:00:00Z/2014-11-20T16:00:00Z/2014-11-21T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
74,Activity 1/Activity 2/Activity 16,2014-12-22T08:00:00Z/2014-12-22T08:05:00Z/2014-12-22T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
75,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2015-01-03T08:00:00Z/2015-01-04T08:00:00Z/2015-01-05T08:00:00Z/2015-01-06T08:00:00Z/2015-01-07T08:00:00Z/2015-01-08T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
76,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2015-02-12T09:00:00Z/2015-02-13T10:00:00Z/2015-02-14T11:00:00Z/2015-02-15T12:00:00Z/2015-02-16T13:00:00Z/2015-02-17T14:00:00Z/2015-02-18T15:00:00Z/2015-02-19T16:00:00Z/2015-02-20T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
77,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2015-03-09T08:18:29Z/2015-03-09T09:18:29Z/2015-03-10T08:18:29Z/2015-03-11T08:18:29Z/2015-03-12T14:00:00Z/2015-03-13T09:00:00Z/2015-03-14T10:00:00Z/2015-03-15T11:00:00Z/2015-03-16T12:00:00Z/2015-03-17T13:00:00Z/2015-03-18T14:00:00Z/2015-03-19T15:00:00Z/2015-03-20T16:00:00Z/2015-03-21T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
78,Activity 1/Activity 2/Activity 16,2015-04-22T08:00:00Z/2015-04-22T08:05:00Z/2015-04-22T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
79,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2015-05-03T08:00:00Z/2015-05-04T08:00:00Z/2015-05-05T08:00:00Z/2015-05-06T08:00:00Z/2015-05-07T08:00:00Z/2015-05-08T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
80,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2015-06-02T09:00:00Z/2015-06-02T10:00:00Z/2015-06-03T11:00:00Z/2015-06-03T12:00:00Z/2015-06-04T13:00:00Z/2015-06-04T14:00:00Z/2015-06-05T10:00:00Z/2015-06-05T11:00:00Z/2015-06-05T12:20:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
81,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2013-11-12T08:18:29Z/2013-11-12T09:18:29Z/2013-11-13T08:18:29Z/2013-11-14T08:18:29Z/2013-11-15T14:00:00Z/2013-11-16T09:00:00Z/2013-11-17T10:00:00Z/2013-11-18T11:00:00Z/2013-11-19T12:00:00Z/2013-11-20T13:00:00Z/2013-11-21T14:00:00Z/2013-11-22T15:00:00Z/2013-11-23T16:00:00Z/2013-11-24T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
82,Activity 1/Activity 2/Activity 16,2013-11-25T08:00:00Z/2013-11-25T08:05:00Z/2013-11-25T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
83,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2013-12-05T08:00:00Z/2013-12-06T08:00:00Z/2013-12-07T08:00:00Z/2013-12-08T08:00:00Z/2013-12-09T08:00:00Z/2013-12-10T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
84,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2014-01-15T09:00:00Z/2014-01-16T10:00:00Z/2014-01-17T11:00:00Z/2014-01-18T12:00:00Z/2014-01-19T13:00:00Z/2014-01-20T14:00:00Z/2014-01-21T15:00:00Z/2014-01-22T16:00:00Z/2014-01-23T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
85,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2014-02-12T08:18:29Z/2014-02-12T09:18:29Z/2014-02-13T08:18:29Z/2014-02-14T08:18:29Z/2014-02-15T14:00:00Z/2014-02-16T09:00:00Z/2014-02-17T10:00:00Z/2014-02-18T11:00:00Z/2014-02-19T12:00:00Z/2014-02-20T13:00:00Z/2014-02-21T14:00:00Z/2014-02-22T15:00:00Z/2014-02-23T16:00:00Z/2014-02-24T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
86,Activity 1/Activity 2/Activity 16,2014-03-25T08:00:00Z/2014-03-25T08:05:00Z/2014-03-25T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
87,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2014-04-05T08:00:00Z/2014-04-06T08:00:00Z/2014-04-07T08:00:00Z/2014-04-08T08:00:00Z/2014-04-09T08:00:00Z/2014-04-10T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
88,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2014-05-15T09:00:00Z/2014-05-16T10:00:00Z/2014-05-17T11:00:00Z/2014-05-18T12:00:00Z/2014-05-19T13:00:00Z/2014-05-20T14:00:00Z/2014-05-21T15:00:00Z/2014-05-22T16:00:00Z/2014-05-23T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
89,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2014-06-12T08:18:29Z/2014-06-12T09:18:29Z/2014-06-13T08:18:29Z/2014-06-14T08:18:29Z/2014-06-15T14:00:00Z/2014-06-16T09:00:00Z/2014-06-17T10:00:00Z/2014-06-18T11:00:00Z/2014-06-19T12:00:00Z/2014-06-20T13:00:00Z/2014-06-21T14:00:00Z/2014-06-22T15:00:00Z/2014-06-23T16:00:00Z/2014-06-24T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
90,Activity 1/Activity 2/Activity 16,2014-07-25T08:00:00Z/2014-07-25T08:05:00Z/2014-07-25T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
91,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2014-08-05T08:00:00Z/2014-08-06T08:00:00Z/2014-08-07T08:00:00Z/2014-08-08T08:00:00Z/2014-08-09T08:00:00Z/2014-08-10T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
92,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2014-09-15T09:00:00Z/2014-09-16T10:00:00Z/2014-09-17T11:00:00Z/2014-09-18T12:00:00Z/2014-09-19T13:00:00Z/2014-09-20T14:00:00Z/2014-09-21T15:00:00Z/2014-09-22T16:00:00Z/2014-09-23T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
93,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2014-10-12T08:18:29Z/2014-10-12T09:18:29Z/2014-10-13T08:18:29Z/2014-10-14T08:18:29Z/2014-10-15T14:00:00Z/2014-10-16T09:00:00Z/2014-10-17T10:00:00Z/2014-10-18T11:00:00Z/2014-10-19T12:00:00Z/2014-10-20T13:00:00Z/2014-10-21T14:00:00Z/2014-10-22T15:00:00Z/2014-10-23T16:00:00Z/2014-10-24T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
94,Activity 1/Activity 2/Activity 16,2014-11-25T08:00:00Z/2014-11-25T08:05:00Z/2014-11-25T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
95,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2014-12-05T08:00:00Z/2014-12-06T08:00:00Z/2014-12-07T08:00:00Z/2014-12-08T08:00:00Z/2014-12-09T08:00:00Z/2014-12-10T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
96,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2015-01-15T09:00:00Z/2015-01-16T10:00:00Z/2015-01-17T11:00:00Z/2015-01-18T12:00:00Z/2015-01-19T13:00:00Z/2015-01-20T14:00:00Z/2015-01-21T15:00:00Z/2015-01-22T16:00:00Z/2015-01-23T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
97,Activity 1/Activity 2/Activity 3/Activity 4/Activity 5/Activity 6/Activity 7/Activity 8/Activity 9/Activity 10/Activity 11/Activity 12/Activity 13/Activity 14,2015-02-12T08:18:29Z/2015-02-12T09:18:29Z/2015-02-13T08:18:29Z/2015-02-14T08:18:29Z/2015-02-15T14:00:00Z/2015-02-16T09:00:00Z/2015-02-17T10:00:00Z/2015-02-18T11:00:00Z/2015-02-19T12:00:00Z/2015-02-20T13:00:00Z/2015-02-21T14:00:00Z/2015-02-22T15:00:00Z/2015-02-23T16:00:00Z/2015-02-24T17:00:00Z,Group 1/Group 2/Group 1/Group 3/Group 4/Group 2/Group 5/Group 6/Group 1/Group 7/Group 8/Group 9/Group 2/Group 10,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
98,Activity 1/Activity 2/Activity 16,2015-03-25T08:00:00Z/2015-03-25T08:05:00Z/2015-03-25T08:10:00Z,Group 1/Group 2/Group 1,DEFAULT/DEFAULT/DEFAULT
99,Activity 1/Activity 3/Activity 5/Activity 7/Activity 9/Activity 11,2015-04-05T08:00:00Z/2015-04-06T08:00:00Z/2015-04-07T08:00:00Z/2015-04-08T08:00:00Z/2015-04-09T08:00:00Z/2015-04-10T08:00:00Z,Group 3/Group 4/Group 5/Group 3/Group 4/Group 5,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
100,Activity 2/Activity 4/Activity 6/Activity 8/Activity 10/Activity 12/Activity 14/Activity 15/Activity 16,2015-05-15T09:00:00Z/2015-05-16T10:00:00Z/2015-05-17T11:00:00Z/2015-05-18T12:00:00Z/2015-05-19T13:00:00Z/2015-05-20T14:00:00Z/2015-05-21T15:00:00Z/2015-05-22T16:00:00Z/2015-05-23T17:00:00Z,Group 6/Group 7/Group 8/Group 9/Group 10/Group 11/Group 12/Group 13/Group 14,DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT/DEFAULT
